listeners,toptags,song_name,main_artist_name
61575.0,ambient:100;chillout:76;electronic:56;downtempo:43;chill:34;idm:25;electronica:23;ulrich schnauss:18;german:14;relaxing:12;lounge:9;instrumental:7;ethereal:7;Ambient Techno:7;techno:5;downbeat:5;beautiful:5;atmospheric:5;groovesalad:5;2001:5;somafm:5;luminous chill:5;pop:3;electro:3;memories:3;world:3;indietronica:3;Experimental pop:3;shoegaze:3;Dreamy:3;synth:3;club:3;Mellow:3;psychill:3;loved:3;Uplifting:3;mac essentials:3;warm:3;soundscapes:3;relax:3;space disco:3;lovely:3;innocence:3;school:3;children:3;Eargasm:3;light:3;Dream:3;Faves:3;42:3;Miscellaneous:3;soothing:3;Ambient Electronica:3;massive:3;pool:3;Look up:3;heard on last-fm 06:3;colgado:3;IIIIIIIIII AMAZING TRACK :D IIIIIIIIII:3;eminently listenable:3;mid:3;good song:3;Gone:3;most loved:3;electronica roots:3;synth swoops:3;entrancing:3;feel-good:3;deep ambient:3;dystopia:3;Night Time Music:3;my top 100:3;wakeup:3;BoC:3;Good old times:3;check it:3;psychoalgie:3;uglybob:3;a slow moving bass line:3;unsyncopated ensemble rhythms:3;afterparty:3;greatest ambient:3;use of electric pianos:3;ambient synth textures:3;subtle use of noise effects:3;a dry recording sound:3;affected synths:3;subtle use of arpeggiated synths:3;subtle electric piano riffs:3;ambient soundscapes:3;progressive ambient:3;silk:3;ruhiger electro:3;zeitlos:3;syntaxiate:3;get a copy:3;tasting colors:3;Freiheit:3;lazy chill:3;David design From Sweden with Love and mellow voices:3;,blumenwiese neben autobahn,ulrich schnauss
61436.0,hard rock:100;Stoner Rock:93;Psychedelic Rock:62;blues rock:39;I lOVE THIS SHIT:31;classic rock:16;rock:8;doom metal:8;blues:8;psychedelic:8;Garage Rock:8;folk rock:8;stoner:8;wish list:8;Sweden:8;heavy rock:8;10s:8;heard live:8;10 of 10 stars:8;rocks:8;d:8;graveyard:8;psychedelic blues:8;70s revival:8;bubble puppy:8;bands i've seen live:8;austin radar:8;hit1:8;ausgezeichnet:8;stonehenge hangover:8;revialist:8;,hisingen blues,graveyard
61391.0,hip hop:100;blaze to this one:100;,blue slide park,mac miller
61041.0,blues:100;classic rock:52;blues rock:52;rock:45;guitar:37;jimi hendrix:27;Psychedelic Rock:21;psychedelic:17;60s:11;guitar virtuoso:11;Hendrix:9;classic:5;hard rock:5;beautiful:5;jimi:5;voodo child:5;electronic:3;70s:3;sexy:3;album rock:3;Fusion:3;Rock  Roll:3;blues-rock:3;american:3;keyboard:3;great song:3;male vocalist:3;Southern Rock:3;4:3;Favorite:3;relax:3;drum solo:3;electric blues:3;Masterpiece:3;on my ipod:3;7 of 10 stars:3;6 of 10 stars:3;electric rock instrumentation:3;mine:3;Flower Power:3;Kate:3;guitar god:3;heavy rotation:3;international:3;sound storm:3;epic songs:3;mild rhythmic syncopation:3;lovelovelove:3;gotanygoodmusic:3;halftoned singles club:3;Version:3;blues classic:3;ultimate guitar:3;over 5 minutes long:3;de todo mio favoritos:3;voodoo child:3;Solomusika-Loved:3;hi fidelity:3;aces:3;chillen:3;pop-pickers:3;Starry Nights Ahead:3;blues influences:3;Shit-hot:3;pm stuff:3;Para bajar:3;Reflections of me:3;Jimmi Hendrix:3;nothing beats the blues:3;blunt plus:3;rock and roll mia favoritos:3;ws2010 - 7:3;dont trip:3;Rzepa:3;tioramon:3;pleasure in the shadows:3;witheredpotato:3;tungt09-:3;m rock:3;jablusera:3;LucyintheSkywithDiamonds:3;about moon:3;moon about:3;jzblues:3;bite and ride:3;best voodoo child version:3;Pre 80s:3;hendrix good and long:3;Majors beloved FM:3;Kronenbourg 1664:3;jimy jendrix:3;12-8 time signature:3;,voodoo chile blues,jimi hendrix
61022.0,blues:100;singer-songwriter:48;rock:42;Tom Waits:42;alternative:36;70s:24;classic rock:18;jazz:18;top rated tracks:18;seen live:12;folk:12;test:6;indie:6;experimental:6;USA:6;folk-rock:6;blues-rock:6;americana:6;cabaret:6;genius:6;bluesy:6;insane:6;patio:6;soft:6;fip:6;groovy:6;jazzy:6;heard on Pandora:6;male vocalists:6;rhythm and blues:6;drinking:6;8 of 10 stars:6;on re-re-repeat:6;intricate melodic phrasing:6;melodic songwriting:6;acoustic rhythm piano:6;minor key tonality:6;a dynamic male vocalist:6;mixed acoustic and electric instrumentation:6;Talking:6;the good old days:6;lipstick:6;jazz-rock:6;genre:6;basic rock song structures:6;classic rhodes sound:6;electric pianos:6;drug reference:6;lamentation:6;dixieland jazz:6;depresso:6;elbandidos favourites:6;incredibly awesome:6;tt rock:6;for a cigarette:6;blues influences:6;brass instrument solos:6;Artist favorite:6;a laid back swing feel:6;der:6;Schmil:6;pollli:6;acidtangosex:6;barfly:6;keele folk club:6;Stick It In Your Ear:6;laid back grooves:6;rated0:6;Great Friggin Lyrics:6;medicinal:6;waits-jam:6;nervouskid likes:6;Its Hard To Win When You Always Lose:6;keyboard fckn mash:6;,fumblin' with the blues,tom waits
60911.0,dubstep:100;trip-hop:14;Mellow:14;good when on drugs:11;chillout:9;party:7;electronic:5;chill:5;female vocalists:5;Love:5;remix:5;trippy:5;Filthstep:5;electronica:3;vocal:3;2009:3;sexy:3;epic:3;dark:3;beautiful:3;summer:3;beats:3;female vocalist:3;00s:3;holy shit:3;drugs:3;addictive:3;dance dance dance:3;lush:3;weed:3;unreal:3;surprisingly good:3;chillstep:3;Brostep:3;if this were a pokemon i would catch it:3;somafm:3;Music to have sex to:3;heavy dubstep:3;11111:3;thundering:3;re-re-re-re-re-mixed songs:3;tripp:3;Wonderful Women:3;the most sensual song i can think of:3;love is gonna save us:3;i wanna get stoned:3;my heart is full of love:3;songs to get ready to:3;i can play this on repeat:3;1:07 makes me faint:3;420 worthy:3;april 11:3;elektrozapieprzanie:3;,eyes on fire (zeds dead remix),blue foundation
60890.0,blues:100;rhythm and blues:100;oldies:97;50s:87;Fats Domino:37;jazz:14;rock:10;fip:10;rock n roll:10;pop:7;soul:7;60s:7;piano:7;New Orleans:7;Rock and Roll:7;crooners:7;blue:7;boogie:7;Fifties:7;1956:7;1957:7;blue monday:7;old soul:7;slgdmblues:7;chill:4;rockabilly:4;favorites:4;RB:4;Awesome:4;singer:4;feel good:4;songwriter:4;3:4;american:4;funky:4;genius:4;rnb:4;great song:4;male vocalist:4;class struggle:4;50's:4;top 40:4;popular:4;Favourites:4;Remakes:4;bubblegum:4;colors:4;radio paradise:4;radioparadise:4;all the best:4;essentials:4;1950s:4;major key tonality:4;acoustic rhythm piano:4;days of the week:4;happiness:4;mondays:4;godly:4;easyrock:4;my music:4;timeless:4;hit:4;rock'n'roll:4;groovy jazzy goodness:4;1001 Albums You Must Hear Before You Die:4;acclaimed music top 3000:4;my favorite:4;colourful song titles:4;heard on lastfm:4;check it:4;rhythm & blues:4;Roll Over:4;best songs of the 50s:4;blues rock qualities:4;teppaz:4;acoustic sonority:4;triple note feel:4;a prominent saxophone part:4;jukebox heaven:4;a twelve-eight time signature:4;smiley lewis cover:4;critically acclaimed song:4;masked marvel:4;50s pop and rock:4;Old Jukebox:4;TP:4;oldies 50s:4;40s-50s:4;rainy days and mondays:4;fats:4;Radiotsar approved:4;Scooters Big Night Out Gee up:4;A9:4;ws2010 - 8:4;TEMON CLASICO DE FATS:4;sewing:4;hard workin man:4;bag o rocks:4;from day to day:4;chaser i:4;,blue monday,fats domino
60864.0,ambient:100;instrumental:23;post-rock:23;experimental:20;atmospheric:18;beautiful:15;strings:15;amayzes loved:15;electronic:9;rustycanuckloved:9;davaho53:9;a thousand dreams that would awake me:9;electronica:6;downtempo:6;synth:6;drone:6;Sleep:6;ethereal:6;music to fall asleep to:6;Eluvium:6;granka:6;ladies and gentlemen we are floating in space:6;repose in blue:6;classic rock:3;chill:3;slow:3;calm:3;epic:3;world:3;guitar:3;Dreamy:3;moody:3;soundscape:3;kitsch:3;long:3;Mellow:3;smooth:3;vangelis:3;soft:3;emotional:3;melancholic:3;relaxing:3;post rock:3;modern classical:3;best song ever:3;warm:3;hot:3;lovely:3;fireworks:3;fresh:3;sunset:3;twin peaks:3;fuzzy:3;drive:3;MJ-Lurrrvved Tunage:3;manjoh:3;instrumental post rock:3;eclectic dreaming:3;no lyrics:3;soul rock:3;easylistening:3;lampichki:3;A distant Fire Burning:3;cancionero:3;trackstolistenagain:3;tranquell:3;RiB:3;meditacion:3;dusky rock ridge:3;starsend:3;distracted mood:3;gerry:3;Curio:3;sounds like lynch:3;relajacion:3;fuegos artificiales:3;music for a hangover:3;Progressive Atmosphere:3;Bellezza:3;Post-Epic:3;eaasy:3;beQuiet:3;MJ- lurrrvved tunage:3;instrumental - soothing reflective atmospheric:3;Chasson Rouel:3;__________:3;,repose in blue,eluvium
60836.0,indie:100;swedish:65;indie pop:45;female vocalists:45;Mellow:40;seen live:15;pop:10;alternative:10;alternative rock:10;indie rock:10;slow:10;svenskt:10;Shout Out Louds:10;svensk indie:10;from sweden:10;breakfastyourtheories:10;chill:5;singer-songwriter:5;calm:5;world:5;soft rock:5;beautiful:5;melodic:5;feel good:5;nordic:5;morning:5;Reflective:5;3:5;winter:5;great:5;melancholy:5;female vocals:5;cool:5;female vocalist:5;00s:5;rain:5;lonely:5;relax:5;Sweden:5;sweet:5;hurt:5;hmm sodermanland:5;three:5;listen again:5;colours:5;body parts:5;the word light:5;the word head:5;songs of light and dark:5;enchanting:5;female voice:5;ohrwurm:5;desperate:5;remember this:5;liebe:5;in love:5;Night Driving:5;go away:5;leave:5;no regrets:5;Tanzbar:5;blue songs:5;awesome voice:5;extraordinary indie:5;Immergut:5;non-native english:5;indie female vocals:5;trylike:5;clinique23:5;sweet and simple enough to build on:5;dreams of simpler things:5;piano-centric:5;Z Z Z Z z z z z z:5;milos hotlist:5;brutal mastication music:5;lieblings:5;summerstuff:5;londoNparis:5;the word headlight:5;listen once and i like it:5;indie balladen:5;be up:5;immergut 07:5;quicir:5;swed:5;my jeff:5;summercase 08 indie:5;song des moments:5;on radar:5;schwedischer IndiePopRock:5;Sthout Out Louds - Blue Headlights:5;loved tracks 2009:5;indie pop estranjeras:5;extranjeros actuales:5;lady singer for shout out louds:5;,blue headlights,shout out louds
60702.0,hip hop:100;blues:89;Hip-Hop:78;soul:67;rap:67;rnb:45;funk:34;greys anatomy:34;Soundtrack:23;chillout:23;jazz:23;catchy:23;funky:23;Dirty South:23;Grey's Anatomy:23;Verbotene Liebe:23;Outkast - Idlewild Blue Dont chu Worry Bout Me:23;alternative:12;best of 2006:12;urban:12;other:12;guitar:12;Gangsta Rap:12;00s:12;Sommer:12;Jazz Hop:12;Love it:12;southern rap:12;outkast:12;atlanta:12;Carefree:12;Movie Music:12;Hip-Hip:12;Ion B radio:12;life is easy:12;h:12;lagerfeuer:12;New Soul - Hip Hop - Rap:12;dungeon family:12;oh yea:12;copious use of harmonica is always a plus:12;hae:12;idlewild blue:12;srap:12;danceurban:12;easy-manara:12;,idlewild blue (don'tchu worry 'bout me),outkast
60662.0,alternative:100;american i like:100;indie:80;rock:80;chillout:60;indie pop:40;soft rock:40;Mellow:40;where-did-my-love-go:40;pop:20;sad:20;downtempo:20;slow:20;RockPop:20;downbeat:20;strings:20;quirky:20;lounge:20;90s:20;unique:20;soft:20;chilled:20;Calming:20;quiet:20;highschool:20;00s:20;warm:20;Perfection:20;bad day:20;abuse:20;november:20;emusic:20;Good Stuff:20;awesomeness:20;colours:20;clementine:20;hoboken:20;wistful:20;Atmosphere:20;stuck in my head:20;spheric:20;Late Night Listening:20;pensive:20;heartfelt:20;5 star songs:20;Yo La Tengo:20;life as i know it:20;rythm:20;persistent:20;private stashshsh:20;just listen:20;slide-guitar:20;300happy fav:20;listen-to-over-and-over:20;cool keyboard:20;sweet vibe:20;kolory:20;sad boys:20;3 am soundtrack:20;reverse envelope guitar solo:20;whunderplayed:20;whiffer top-notch:20;,from black to blue,yo la tengo
60651.0,metalcore:100;hardcore:80;screamo:55;mathcore:45;Christian Metalcore:35;metal:30;rock:25;christian:20;post-hardcore:20;chaotic hardcore:20;norma jean:15;seen live:5;favorite songs:5;favorites:5;Awesome:5;amazing:5;groovy:5;chaotic:5;Southern Rock:5;rock n roll:5;Favorite:5;sick:5;emocore:5;Christian Hardcore:5;all-time favorite:5;j rock:5;own cd:5;applecore:5;Nice song:5;warped tour:5;xynod:5;allusions:5;always gets me:5;Cory Brandan Putman:5;songs i luv to death:5;beatblogger08juni:5;rocks my face completely sideways:5;Metalcore Mania:5;Warped Tour 2008:5;beastcore:5;Norma Jean - Blueprints for Future Homes:5;byebye my head:5;,blueprints for future homes,norma jean
60609.0,counting crows:100;rock:90;alternative rock:80;sad:70;Mellow:70;chill:40;pop:30;alternative:30;indie rock:30;piano:30;heard on Pandora:30;Black and Blue:30;indie:20;singer-songwriter:20;favorites:20;Ballad:20;Black:20;colour:20;melancholy favorites:20;songs to be played at my funeral:20;classic rock:10;seen live:10;hip hop:10;punk:10;Grunge:10;rap:10;slow:10;funk:10;Canadian:10;beautiful:10;Awesome:10;song:10;me:10;american:10;punk rock:10;Sleep:10;xxx:10;green day:10;soft:10;relaxing:10;great song:10;good:10;depressing:10;great lyrics:10;heartbreak:10;relax:10;ruhig:10;Favourites:10;english:10;Library:10;Love it:10;6 of 10 stars:10;4 of 10 stars:10;american artist:10;<3:10;counting:10;blue:10;Julie:10;comforting:10;Sentimental:10;lovesongs:10;alt:10;music to cry by:10;most loved:10;gotanygoodmusic:10;rainy day music:10;Cheffy:10;toll:10;reminisce:10;great backing vocals:10;download this:10;I could listen to this song forever:10;clearly about me:10;Depression is kicking in:10;My pop music:10;blue songs:10;black songs:10;simple plan:10;sweet and easy:10;sleepy music:10;Loved Songs:10;alt. rock:10;slow stuff:10;homecoming:10;elises favourite artists:10;sedative:10;allgood:10;katharsis:10;ruhige musik:10;in which there is piano:10;males:10;download this later:10;a long red glare:10;Heerlijk:10;Avond:10;abgefahren:10;my chillout:10;vv:10;little prince:10;CountingCrows:10;,black and blue,counting crows
60575.0,contemporary classical:100;piano:81;Classical:77;ambient:67;instrumental:34;neoclassical:24;amayzes loved:20;contemporary classic:20;beautiful:15;atmospheric:15;ethereal:15;melancholic:15;minimalist:15;max richter:15;davaho53:15;zapatosclasicos:15;electronic:10;violin:10;post-classical:10;Silkred-LovedAll:10;contemporary piano:10;amazingly beautiful:10;dreaming awake:10;modernismo:10;to bot or not to bot:10;chillout:5;chill:5;classic:5;alternative:5;Love:5;modern:5;new age:5;strings:5;cinematic:5;ominous:5;haunting:5;spoken word:5;Mellow:5;melancholy:5;Sleep:5;nostalgic:5;minimalism:5;electroacoustic:5;dramatic:5;trees:5;fip:5;modern classical:5;neo-classical:5;serenity:5;Experimental-Ambient:5;gardening:5;autumn:5;minimal ambient:5;football:5;Dream:5;Favourite Songs:5;writing:5;dusk:5;The Breath of the Universe:5;electro-acoustic:5;to buy:5;ZapLovedTracks:5;piano ambient:5;21st century classical:5;PostClassical:5;landscape:5;quite good:5;true ambient:5;ambient piano:5;Pure Beauty:5;wordless:5;environmentalist:5;Spleen:5;soothe:5;Eremuse - Sgististj:5;heart and soul:5;Baby music:5;ravta:5;perfect beauty:5;write:5;zone minimal:5;Avangarde:5;tranquell:5;glorycoma:5;lunchtime:5;sad ambient:5;distracted mood:5;for cloud watching:5;Pure melodies of perfection:5;far more brutal than any of your goregrind and brutal death metal bands:5;kathrins melancholie:5;close-to-the-ear:5;for clud watching:5;The Blue Notebooks:5;1211fh:5;loved1211:5;Vampire ball:5;this-sadness-is-the-pureness-of-your-heart:5;the piano is complete:5;most painful thing broken heart can ever listen to:5;,the trees,max richter
60556.0,ambient:100;chillout:61;electronic:50;chill:30;downtempo:28;electronica:21;instrumental:15;german:15;beautiful:13;Mellow:13;relax:9;ulrich schnauss:9;indietronica:7;lounge:7;melancholy:7;heard on Pandora:7;chill out:7;vugube62:7;trip-hop:5;slow:5;calm:5;2003:5;germany:5;folktronica:5;relaxing:5;good:5;groovesalad:5;sleepy:5;lush:5;Ambient Electronica:5;tantotempotaste:5;somafm:5;5 star tracks:5;gilbert:5;indie:3;alternative:3;indie electronic:3;happy:3;power:3;Love:3;cafe del mar:3;minimal:3;shoegaze:3;Awesome:3;melodic:3;idm:3;Dreamy:3;soundscape:3;laid back:3;Reflective:3;summer:3;winter:3;psychill:3;pretty:3;Chillosophy:3;ethereal:3;chilled:3;favourite:3;nice:3;Berlin:3;cool:3;interesting:3;warm:3;soundscapes:3;brilliant:3;lovely:3;check out:3;Love it:3;music to fall asleep to:3;personal favourites:3;follow up:3;Good Stuff:3;mmm:3;Faves:3;easy:3;nighttime:3;silence:3;42:3;Sentimental:3;stoned:3;german artists:3;buy this:3;like it:3;heard on last-fm:3;chilout:3;think:3;seaside:3;no words:3;top quality:3;minimal electronica:3;most beautiful:3;listen more:3;pure bliss:3;paris couleur nuit:3;Gorgeous ambient:3;Music to code by:3;Relaxing Instrumental:3;altered state:3;high as a motherfucker:3;Sex with your girlfriend music:3;,blumenthal,ulrich schnauss
60549.0,thrash metal:100;metal:73;groove metal:62;heavy metal:45;death metal:12;aggressive:12;Neo-Thrash:12;metalcore:6;Melodic Death Metal:6;i fucking love this song:6;9 of 10 stars:6;6 of 10 stars:6;Post-Thrash:6;rifftastic:6;Killer:6;songs by bands with the suffix head:6;static-x:6;what god has on his i-pod:6;Songs That I Love To Play In Guitar:6;satan headbangs to this stuff:6;wicked grooves:6;,a nation on fire,machine head
60354.0,alternative rock:100;indie rock:80;indie:60;alternative:60;chill:40;room:40;rock:20;favorite songs:20;hard rock:20;pop rock:20;catchy:20;epic:20;Awesome:20;atmospheric:20;fun:20;10s:20;Faves:20;unreal:20;Awake:20;somafm:20;sonic rock:20;aitch:20;aitchchill:20;neon trees:20;aitchsonic:20;poptron:20;fucking good song:20;aitchepic:20;civil:20;aitchawake:20;MOONH8SUN:20;aitchknight:20;playlist of a stalker:20;nanoverse:20;rock tag:20;fly away song:20;0issi0:20;,in the next room,neon trees
60320.0,post-rock:100;instrumental:62;post rock:34;Canadian:29;indie:20;experimental:15;Progressive rock:15;electronic:10;seen live:5;rock:5;alternative:5;canada:5;Love:5;atmospheric:5;summer:5;2007:5;nice:5;interesting:5;Favourites:5;Find More:5;mine:5;sad songs:5;capital punishment:5;chillax:5;alt:5;duyster:5;good recommendation:5;tortoise related:5;this is weird and i like it:5;canadien:5;Burn One:5;yes yes yes:5;spinalgoosebumps:5;brainstorm-spunk-music:5;verysoft:5;listen to this later:5;Post Rock Instrumental:5;Most inappropriately named track in living memory:5;gzel:5;the sound of color:5;the silk room:5;peel slowly:5;Piola:5;s druzjami na ta4ke na more:5;q-narf:5;,executioner blues,do make say think
60269.0,indie:100;pop:60;alternative:60;electronic:50;rock:50;electropop:10;alternative rock:10;indie rock:10;female vocalists:10;electro:10;happy:10;new wave:10;afternoon:10;synth:10;upbeat:10;new rave:10;summer:10;synthpop:10;WBER:10;10s:10;2010s:10;more cowbell:10;colourful song titles:10;keeper:10;songs which are played in hm stores:10;EA Sports FIFA:10;c slayton:10;fifa13:10;,black white & blue,ladyhawke
60106.0,blues:100;jazz:29;female vocalists:27;soul:22;nina simone:19;jazz vocal:3;vocal jazz:3;Jazz Vocal Tag:3;vocal:2;female:2;classic:2;favorites:2;RB:2;blues-rock:2;me:2;bluesy:2;motherhood:2;r and b:2;blues rock:2;fip:2;female vocalist:2;best:2;love at first listen:2;yes:2;Chicago Blues:2;sensual:2;questions:2;the voice:2;old:2;family:2;1967:2;mothers:2;jazz vocalists:2;blues harp:2;slow blues:2;ame douce:2;blues dance:2;rca victor:2;My pop music:2;Foxy Lady:2;2giveme5:2;jawoll:2;merkliste:2;Blueslady:2;Samis Lista:2;bues:2;Women in Blues:2;woja:2;kappe blues:2;Ladies Jazz:2;q4jslfm:2;groundbeneath:2;singers female:2;Jazz after midnight:2;bluz:2;woman to woman:2;tioramon:2;andree:2;female vocalists with a brain:2;amja:2;Lowdown Blues:2;bluesclubka:2;Blues For Mama:2;nina simone-blues for mama:2;kappe classic:2;harmonica heaven:2;like a well-worn well-loved pair of blue jeans:2;udoblues:2;feelintheblues type:2;HERZ-1:2;4jsbluesrock:2;:cvilaverde:2;ulalume-jazz:2;ulalume-for-later:2;nina simone teh diva of jazz:2;femme vocale manara:2;,blues for mama,nina simone
60053.0,pop:100;dance:69;2014:32;female vocalists:25;dance pop:25;love at first listen:25;electronic:19;Queen:19;chillout:13;electropop:13;chill:13;power pop:13;australian:13;dance-pop:13;world:13;3:13;World Music:13;10s:13;sunflower:13;FLOP:13;Skitz0rz:13;into the blue:13;uitluisteren artist:13;holloween skitz0rz:13;beautiful:7;club:7;synthpop:7;euphoric:7;australia:7;euphoria:7;female vocalist:7;Kylie Minogue:7;Perfection:7;love song:7;2010s:7;Dancemania:7;legend:7;Perfect Pop:7;kylie:7;best songs of 2014:7;greatest song ever:7;gay pop:7;roc nation:7;queen of pop:7;comeback:7;colourful song titles:7;2014 single:7;muito bom:7;magnific:7;fab fab fab:7;i will dance like a sexy bitch to this:7;Emancipation:7;video clip:7;better than david guetta:7;cannot wait:7;Grower Song:7;KylieMinogue:7;frankgardy 28:7;bombastic comeback tunes:7;2014 singles:7;the queen is back:7;kiss me once:7;into the biluuu:7;fav888:7;mvideo:7;most anticipated:7;winter flurry:7;chok:7;my dance room:7;MyNewMusicPicksOfTheWeek:7;Power hits:7;KM2014:7;plron:7;into blue:7;Tops 2014:7;Love at second listen':7;,into the blue,kylie minogue
